,job,money,skill,ink,area,jobDes,inkDes
272,高级前端开发工程师（安卓）,20k-40k,音频｜视频媒体 Android,,[上海·金桥],“发展前景猎头岗位”,专业服务｜咨询 / 未融资 / 500-2000人
273,字节iOS开发工程师-抖音社交,35k-60k,短视频 音频｜视频媒体 移动客户端开发,,[北京·海淀区],“非常有竞争力”,"专业服务｜咨询,IT技术服务｜咨询 / 未融资 / 500-2000人"
274,字节抖音客户端研发工程师-ios,35k-60k,短视频 音频｜视频媒体 移动客户端开发,,[北京·海淀区],“非常有竞争力”,"专业服务｜咨询,IT技术服务｜咨询 / 未融资 / 500-2000人"
275,字节Android研发工程师-生活服务,35k-60k,社交平台 JAVA,,[北京·海淀区],“非常有竞争力”,"专业服务｜咨询,IT技术服务｜咨询 / 未融资 / 500-2000人"
276,字节抖音客户端研发工程师-android,35k-60k,社交平台 JAVA,,[北京·海淀区],“非常有竞争力”,"专业服务｜咨询,IT技术服务｜咨询 / 未融资 / 500-2000人"
277,某知名出行saas移动前端开发专家,35k-60k,软件服务｜咨询 Vue React,,[北京·朝阳区],“非常有竞争力”,"专业服务｜咨询,IT技术服务｜咨询 / 未融资 / 500-2000人"
278,前端开发专家（安卓架构）,20k-40k,MCN｜直播平台 Android 移动前端开发,,[上海·张江],“（咪咕视讯）猎头岗位”,专业服务｜咨询 / 未融资 / 500-2000人
279,android开发工程师,20k-35k,IT技术服务｜咨询 JAVA,,[上海·金桥],“咪咕视讯 移动子公司直招”,专业服务｜咨询 / 未融资 / 500-2000人
280,ios开发工程师,20k-35k,IT技术服务｜咨询 Swift Objective-C,,[上海·金桥],“咪咕视讯 国企直招”,专业服务｜咨询 / 未融资 / 500-2000人
281,高级前端开发岗,20k-25k,金融业 Html5,,[北京·亦庄],“上市公司，六环内班车，六险二金，各种补贴”,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 不需要融资 / 500-2000人"
282,外企上市公司--ios(性能优化方向）,45k-70k,科技金融,,[北京·五道口],“外企上市 不加班 主APP业务”,专业服务｜咨询 / 不需要融资 / 150-500人
283,Android安卓（成都）,15k-30k,IT技术服务｜咨询 软件服务｜咨询 C++ HTML React,,[成都·武侯区],“六险一金、周末双休不加班、知名外企”,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 上市公司 / 50-150人"
284,高级前端开发工程师（安卓）,15k-30k,音频｜视频媒体 Android,,[上海·金桥],“【咪咕视讯】猎头岗位”,专业服务｜咨询 / 未融资 / 500-2000人
285,高级前端开发工程师（安卓）,15k-30k,音频｜视频媒体 网络通信 Android,,[上海·金桥],“五险一金 双休”,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 未融资 / 150-500人"
286,前端开发专家（安卓架构）,20k-35k,音频｜视频媒体 网络通信 Windows,,[上海·金桥],“五险一金 双休”,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 未融资 / 150-500人"
287,ios高级研发工程师,30k-60k,社交平台 Objective-C,,[成都·武侯区],“1”,"工具类产品,专业服务｜咨询 / 不需要融资 / 50-150人"
288,Android高级工程师/专家,30k-60k,移动客户端开发 互联网,某知名互联网公司,[北京·望京],“知名互联网公司，薪酬福利待遇好”,
