,job,money,skill,ink,area,jobDes,inkDes
172,硬件工程师,20k-40k,软件服务｜咨询 人工智能服务 C语言 C++ Python FPGA DSP,之江实验室,[杭州·余杭区],“福利好待遇高，发展前景广阔”,智能硬件 / 不需要融资 / 500-2000人
173,高级硬件工程师,15k-30k,新能源汽车制造 智能硬件,Faraday Future,[北京·酒仙桥],“智能车载产品研发，扁平化管理，中美团队协同”,其他 / A轮 / 500-2000人
174,硬件解决方案工程师（深圳）(J10171),15k-30k,IT技术服务｜咨询 JAVA,联通数字科技有限公司,[深圳·西单],“五险一金、双休、国企”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
175,高级结构工程师,15k-30k,智能硬件 物联网 结构设计 工业设计 机械结构 产品模具,睿云联,[厦门·思明区],“前景好，成长快，氛围好”,智能硬件 / 不需要融资 / 150-500人
176,机械结构工程师,10k-15k,人工智能服务,云图智检,[杭州·临平区],“五险一金、带薪年假、13薪”,人工智能服务 / 未融资 / 15-50人
177,高级结构工程师,20k-30k,人工智能服务 智能硬件,深兰科技,[上海·北新泾],“人工智能行业头部企业 技术氛围浓 大牛多”,"人工智能服务,智能硬件 / B轮 / 500-2000人"
178,两轮车专家结构设计工程师 (北京、杭州）,35k-50k,旅游｜出行 示波器 信号发生器 信号分析仪 频谱仪 网络分析仪,滴滴,[杭州·西湖区],“朝阳行业，清晰的上升空间”,旅游｜出行 / 不需要融资 / 2000人以上
179,高级结构工程师,25k-35k,人工智能服务,众合机电,[北京·中关村],“14-16薪 双休 扁平化管理 弹性工作”,软件服务｜咨询 / 不需要融资 / 150-500人
180,硬件工程师,12k-24k,消费生活 智能硬件 硬件开发 PCB设计 电路设计 智能硬件,Dexta Robotics,[深圳·科技园],“技术实力，发展前景，氛围融洽，可带宠物”,智能硬件 / 天使轮 / 少于15人
181,硬件研发工程师,10k-20k,制造业 智能硬件 嵌入式 电路设计 硬件开发,觅睿科技,[杭州·滨江区],"“牛人多,高成长,舞台大,免息贷款”",智能硬件 / 不需要融资 / 150-500人
182,智能硬件结构工程师,30k-60k,硬件开发,美团,[深圳·福田区],“技术氛围”,消费生活 / 上市公司 / 2000人以上
183,硬件测试工程师,10k-15k,,翌日科技,[深圳·新安],“双休，年终奖金，节日福利，生日礼金，旅游”,智能硬件 / C轮 / 150-500人
184,硬件工程师（中级）(J10207),16k-25k,智能硬件 PADS 单片机开发,睿联技术,[深圳·科技园],“团队年轻氛围好，公司福利待遇好。”,智能硬件 / 未融资 / 150-500人
185,机器人结构工程师,15k-30k,智能硬件 Solidworks simulation mot Ansys Adams,景业智能,[杭州·江南],“六险一金、餐贴、高温费、福利体检、生日会”,智能硬件 / 不需要融资 / 150-500人
186,硬件产品测试工程师,8k-15k,智能硬件 物联网 C++ SQL,农博创新NBI,[深圳·西丽],“下午茶 团建 五险一金 双休”,智能硬件 / 不需要融资 / 50-150人
187,硬件PE&QA工程师,15k-25k,硬件产品工程师 硬件产品测试,XSKY 星辰天合,[北京·海淀区],“完善福利；牛咖云集”,IT技术服务｜咨询 / D轮及以上 / 150-500人
188,硬件设计工程师,15k-20k,物联网,海康威视,[杭州·滨江区],“发展空间大”,"物联网,数据服务｜咨询 / 上市公司 / 2000人以上"
189,硬件测试工程师,10k-15k,网络通信,翌日科技,[深圳·新安],“年度旅游 周末双休 五险一金”,智能硬件 / C轮 / 150-500人
190,手机硬件工程师,22k-30k,物联网 智能硬件 PADS orCAD,深圳市罗丹贝尔科技有限公司,[深圳·龙岗区],“周末双休、节日福利、员工聚餐、带薪年假”,物联网 / 不需要融资 / 15-50人
191,硬件测试工程师,8k-15k,智能硬件 网络通信 示波器 信号发生器 信号分析仪 频谱仪 万用表,鼎智通讯,[深圳·上沙],“工作环境好，福利待遇优”,制造业 / 未融资 / 150-500人
192,电源硬件开发工程师——电力电子方向,15k-30k,制造业 智能硬件 Protel,安科瑞微电网研究院,[无锡·江阴市],“免费食宿 五险一金 双休 旅游体检 股权激励”,制造业 / 未融资 / 500-2000人
193,结构工程师（智能家居公司）,14k-20k,物联网 智能硬件,卧安科技,[深圳·宝安区],“周末双休，临近地铁站，年轻团队”,"物联网,智能硬件 / B轮 / 150-500人"
194,高级结构工程师（智能家居公司）,25k-50k,电商平台 物联网,卧安科技,[深圳·宝安区],“临近地铁站”,"物联网,智能硬件 / B轮 / 150-500人"
195,高级硬件测试工程师,15k-25k,智能硬件 Linux 整机测试 功能测试,来飞智能,[苏州·吴中区],“机器人 大平台 发展快”,智能硬件 / A轮 / 15-50人
196,硬件测试工程师,10k-15k,,翌日科技,[深圳·新安],“双休，年终奖金，节日福利，生日礼金，旅游”,智能硬件 / C轮 / 150-500人
197,硬件设计工程师,15k-20k,物联网,海康威视,[杭州·滨江区],“发展空间大”,"物联网,数据服务｜咨询 / 上市公司 / 2000人以上"
198,硬件工程师（光明）,13k-25k,智能硬件 物联网 MCU 电子工程师,中智永浩机器人,[深圳·光明新…],“机器人行业，自主研发生产”,智能硬件 / 不需要融资 / 500-2000人
199,C++软件工程师(智能硬件/ARM Linux),18k-35k,Socket,格灵深瞳,[北京·西三旗],“五险一金+弹性打卡上下班”,人工智能服务 / 上市公司 / 150-500人
200,硬件开发,8k-13k,智能硬件 网络通信 Cadence Allegro BOSA on Board VOIP 射频电路,,[成都·武侯区],“五险三金（公积金+企业年金+补充医疗基金）”,专业服务｜咨询 / 未融资 / 50-150人
201,硬件产品测试工程师,8k-15k,智能硬件 物联网 C++ SQL,农博创新NBI,[深圳·西丽],“下午茶 团建 五险一金 双休”,智能硬件 / 不需要融资 / 50-150人
202,结构工程师,13k-18k,物联网 电商平台,深圳市博联科科技有限公司,[深圳·南山区],“高学历 校企合作”,"新零售,制造业 / 不需要融资 / 50-150人"
203,硬件测试工程师,5k-7k,物联网 功能测试 性能测试,宋元科技,[成都·武侯区],“团队氛围好、五险一金”,"物联网,其他 / A轮 / 15-50人"
204,资深硬件测试专家/工程师,20k-40k,智能硬件 功能测试,千寻位置,[上海·杨浦区],“上班不打卡 工作环境好 领导NICE”,智能硬件 / A轮 / 500-2000人
205,硬件测试工程师,10k-15k,网络通信,翌日科技,[深圳·新安],“年度旅游 周末双休 五险一金”,智能硬件 / C轮 / 150-500人
206,项目管理高级工程师（硬件）(J11052),25k-40k,人工智能服务 智能硬件 PMP,普渡科技,[深圳·南山区],“机器人独角兽、行业赛道前景好”,智能硬件 / C轮 / 2000人以上
207,硬件测试工程师,8k-15k,智能硬件 网络通信 示波器 信号发生器 信号分析仪 频谱仪 万用表,鼎智通讯,[深圳·上沙],“工作环境好，福利待遇优”,制造业 / 未融资 / 150-500人
208,硬件工程师（智能摄像机、边缘计算设备）,15k-30k,人工智能服务 软件服务｜咨询 ARM Cadence,格灵深瞳,[北京·西三旗],“弹性打卡上下班”,人工智能服务 / 上市公司 / 150-500人
209,硬件测试工程师,12k-22k,物联网 示波器,深圳市丰巢网络技术有限公司,[深圳·前海],“大平台，福利好，15薪”,"物联网,物流平台,电商平台 / B轮 / 2000人以上"
210,硬件产品测试工程师,8k-15k,智能硬件 物联网 C++ SQL,农博创新NBI,[深圳·西丽],“下午茶 团建 五险一金 双休”,智能硬件 / 不需要融资 / 50-150人
211,通信硬件工程师（成都、上海）,25k-50k,信息安全 FPGA DSP,佳缘科技,[成都·高新区],“上市公司”,信息安全 / 上市公司 / 150-500人
212,硬件工程师,15k-25k,人工智能服务 orCAD pcb cad,创景数科,[深圳·大冲],“人工智能”,"人工智能服务,数据服务｜咨询,物联网 / D轮及以上 / 2000人以上"
213,硬件测试工程师,10k-15k,,智通博瑞,[北京·西直门],“政府项目，团队建设，节日福利，”,"移动互联网,数据服务 / 不需要融资 / 50-150人"
214,硬件产品工程师,15k-30k,物联网 物流平台,深圳市丰巢网络技术有限公司,[深圳·前海],“独角兽”,"物联网,物流平台,电商平台 / B轮 / 2000人以上"
215,硬件测试工程师,10k-16k,C语言 手机测试,黑鲨科技,[上海·浦东新…],“旅游福利，各种补贴，项目奖金，日常和节日福利”,智能硬件 / 不需要融资 / 500-2000人
216,萤石-结构设计工程师,12k-18k,物联网 智能硬件,海康威视,[杭州·江南],“各类补贴、健身房”,"物联网,数据服务｜咨询 / 上市公司 / 2000人以上"
217,硬件测试工程师,10k-15k,网络通信,翌日科技,[深圳·新安],“年度旅游 周末双休 五险一金”,智能硬件 / C轮 / 150-500人
218,硬件工程师,20k-40k,智能硬件 物联网 C语言 传感器,美的家用空调,[上海·青浦区],“世界五百强 双休 弹性工作”,硬件 / 上市公司 / 2000人以上
219,硬件测试工程师,8k-15k,智能硬件 网络通信 示波器 信号发生器 信号分析仪 频谱仪 万用表,鼎智通讯,[深圳·上沙],“工作环境好，福利待遇优”,制造业 / 未融资 / 150-500人
220,硬件测试工程师(J10091),15k-30k,智能硬件 人工智能服务 功能测试 性能测试 安全测试,普渡科技,[深圳·南山区],“AI大牛，弹性上班”,智能硬件 / C轮 / 2000人以上
221,硬件测试工程师,11k-17k,人工智能服务 示波器,,[北京·中关村],“免费三餐和下午茶 大厂”,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / A轮 / 50-150人"
222,机械结构设计工程师,9k-15k,人工智能服务 智能硬件,七海行,[西安·雁塔区],“公司由德国资深航天工程师带领”,"人工智能,通讯电子 / 不需要融资 / 50-150人"
223,结构工程师,15k-20k,制造业 智能硬件,TCL,[惠州·惠城区],“发展前景 团队实力 五险一金”,"制造业,智能硬件 / 上市公司 / 2000人以上"
224,硬件助理工程师,10k-20k,信息安全 网络通信 C语言,佳缘科技,[北京·北下关],“多元化培训，多轨制发展路径，成长机制”,信息安全 / 上市公司 / 150-500人
225,硬件产品测试工程师,8k-15k,智能硬件 物联网 C++ SQL,农博创新NBI,[深圳·西丽],“下午茶 团建 五险一金 双休”,智能硬件 / 不需要融资 / 50-150人
226,硬件测试工程师,10k-15k,网络通信,翌日科技,[深圳·新安],“年度旅游 周末双休 五险一金”,智能硬件 / C轮 / 150-500人
227,结构工程师,20k-40k,人工智能服务 智能硬件,梅卡曼德,[北京·西二旗],“快速上升期，行业赛道火热”,智能硬件 / C轮 / 500-2000人
228,硬件测试工程师,8k-15k,智能硬件 网络通信 示波器 信号发生器 信号分析仪 频谱仪 万用表,鼎智通讯,[深圳·上沙],“工作环境好，福利待遇优”,制造业 / 未融资 / 150-500人
229,硬件工程师,15k-20k,人工智能服务,成都卡社诺网络技术有限责任公司,[成都·武侯区],“团队实力强”,"游戏,移动互联网 / 不需要融资 / 50-150人"
230,高级FAE工程师-硬件-射频,15k-25k,物联网,涂鸦智能,[深圳·南油],“五险一金，带薪年假，领导好”,"物联网,智能硬件 / 上市公司 / 2000人以上"
231,硬件工程师（中级）(j10207),16k-25k,智能硬件 CPU PCB,睿联技术,[深圳·科技园],“六险一金、14-16薪”,智能硬件 / 未融资 / 150-500人
232,硬件工程师,25k-30k,软件服务｜咨询 IT技术服务｜咨询 Cadence Allegro,HCL,[深圳·科技园],“外企平台 福利待遇优 发展广”,信息安全 / 上市公司 / 2000人以上
233,嵌入式硬件工程师 (MJ000516),15k-30k,新能源汽车制造 Cadence 充电桩 硬件平添 机器人 智能设备,路特斯,[宁波·慈溪市],“公司前景好，平台大”,新能源汽车制造 / 未融资 / 500-2000人
234,物联网硬件工程师,8k-10k,PADS PCB设计 电路设计 器件选型 AD,广云物联网,[广州·黄埔区],“五险一金，每月下午茶生日会，公司氛围好”,"软件服务｜咨询,数据服务｜咨询,物联网 / 不需要融资 / 15-50人"
235,硬件工程师,9k-13k,制造业 新能源汽车制造 C语言 C++ C# MCU,,[长春·绿园区],“年底15薪，不加班”,专业服务｜咨询 / 上市公司 / 2000人以上
236,硬件工程师,11k-20k,智能硬件 ARM Cadence Allegro,博研智通,[长沙·观沙岭],“五险一金 双休”,移动互联网 / B轮 / 50-150人
237,高级电子硬件工程师 (MJ000288),35k-45k,新能源汽车制造 人工智能服务 Linux,仙途智能,[上海·松江区],“自动驾驶”,人工智能服务 / B轮 / 150-500人
238,硬件工程师 (MJ000694),20k-40k,人工智能服务 智能硬件 汽车硬件工程师 电子电气工程师 传感器工程师,嘉联支付,[深圳·深圳湾],“上市公司 自动驾驶”,科技金融 / 未融资 / 500-2000人
239,硬件平台测试工程师,25k-50k,智能硬件,黑鲨科技,[上海·洋泾],“发展前景好，团队实力强”,智能硬件 / 不需要融资 / 500-2000人
240,硬件工程师助理,12k-15k,物联网 示波器 Linux Python,润得科技,[深圳·龙岗区],“五险一金 年终奖 带薪年假”,"硬件,软件开发 / 天使轮 / 15-50人"
241,硬件工程师（成都）,14k-22k,物联网 FPGA,城建智控,[成都·金牛区],“国企”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 500-2000人"
242,硬件产品测试工程师,8k-15k,智能硬件 物联网 C++ SQL,农博创新NBI,[深圳·西丽],“下午茶 团建 五险一金 双休”,智能硬件 / 不需要融资 / 50-150人
243,生态链-硬件测试工程师,15k-25k,智能硬件 人工智能服务 示波器 Altium 信号分析仪 频谱仪,小米集团,[北京·海淀区],“六险一金，餐补，免费班车”,"智能硬件,电商平台 / 上市公司 / 2000人以上"
244,硬件测试工程师,15k-30k,智能硬件,作业帮,[厦门·后溪],“免费三餐，团队氛围好”,在线教育 / D轮及以上 / 2000人以上
245,结构工程师,15k-18k,新能源汽车制造,中软国际科技服务有限公司,[上海·浦东新…],“新能源汽车”,IT技术服务｜咨询 / 上市公司 / 2000人以上
246,高级硬件工程师（3D智能相机）,20k-40k,智能硬件 人工智能服务 C语言 ARM Cadence 高速信号 3D成像,迁移科技,[北京·西三旗],"“清华浙大团队, 3D视觉, 工业机器人智能”",智能硬件 / A轮 / 50-150人
247,智能硬件测试工程师,25k-35k,性能测试,中海科技,[深圳·南山区],“世界500强、地产科技、健全薪酬福利体系”,软件服务｜咨询 / 不需要融资 / 50-150人
248,硬件测试工程师,10k-15k,网络通信,翌日科技,[深圳·新安],“年度旅游 周末双休 五险一金”,智能硬件 / C轮 / 150-500人
249,硬件系统集成工程师,10k-15k,人工智能服务 Linux,大圣科技,[广州·市桥],“六险一金，福利好，团队融洽”,"人工智能服务,数据服务｜咨询 / A轮 / 150-500人"
250,硬件工程师,25k-35k,智能硬件 新能源汽车制造 示波器 信号发生器 MCU DSP CPU,聚之恒实业,[上海·张江],“技术大牛带队，双休，扁平化管理”,软件服务｜咨询 / 不需要融资 / 150-500人
251,硬件测试工程师,8k-15k,智能硬件 网络通信 示波器 信号发生器 信号分析仪 频谱仪 万用表,鼎智通讯,[深圳·上沙],“工作环境好，福利待遇优”,制造业 / 未融资 / 150-500人
252,电源硬件工程师,12k-20k,制造业 智能硬件 电推进电源 模拟电路,蓝箭航天,[西安·长安区],“航天行业，创业公司”,"制造业,能源｜矿产｜环保 / C轮 / 500-2000人"
253,结构工程师 (MJ000690),20k-40k,人工智能服务 智能硬件 汽车结构工程师 智能硬件结构工,嘉联支付,[深圳·深圳湾],“上市公司 自动驾驶 智能领域”,科技金融 / 未融资 / 500-2000人
254,嵌入式硬件工程师,11k-22k,汇编语言 新天绿色能源 STM32,艾艺信息,[上海·张江],“五险一金，国企”,"软件开发,数据服务 / 不需要融资 / 150-500人"
255,汽车电子硬件工程师/专家,20k-40k,智能硬件 物联网,千寻位置,[上海·杨浦区],“补充公积金 下午茶 午餐补贴 晋升机会”,智能硬件 / A轮 / 500-2000人
256,结构设计工程师,10k-18k,房地产｜建筑｜物业,中成空间智能,[深圳·南山区],“发展空间”,房地产｜建筑｜物业 / A轮 / 150-500人
257,结构设计工程师,10k-15k,物联网,算子科技,[深圳·西丽],“氛围”,"硬件,人工智能 / A轮 / 15-50人"
258,电源硬件工程师,15k-25k,制造业,蓝箭航天,[上海·闵行区],“航天行业，创业公司”,"制造业,能源｜矿产｜环保 / C轮 / 500-2000人"
259,硬件工程师,13k-25k,人工智能服务 新能源汽车制造 示波器 万用表,一清创新科技,[深圳·科技园],“研发团队、行业大牛、周末双休，定期福利”,"人工智能,汽车丨出行 / A轮 / 150-500人"
260,硬件助理工程师,5k-10k,网络通信 智能硬件 硬件开发 Layout设计 高速电路设计 模拟电路设计,菲菱科思通信技术股份有限公司,[深圳·沙井],“专业培训 硬件工程师 硬件测试 晋升空间”,通讯电子 / 未融资 / 500-2000人
261,高级硬件工程师,20k-40k,智能硬件 Cadence,欧福恩,[北京·朝阳区],“加班少 交通便利”,人工智能服务 / 不需要融资 / 50-150人
262,硬件工程师（EE Engineer),18k-25k,软件服务｜咨询 Cadence 硬件开发 硬件测试,HCL,[苏州·虎丘区],“外企平台 良好的发展空间”,信息安全 / 上市公司 / 2000人以上
263,硬件工程师,10k-16k,智能硬件 示波器 万用表 Cadence PADS,长视科技,[广州·黄埔区],“扁平化管理，晋升空间大”,IT技术服务｜咨询 / 未融资 / 500-2000人
264,硬件工程师 （电机驱动器）,20k-30k,医疗｜保健｜美容 C语言,逸动医学,[上海·松江区],“高新技术企业，手术机器人”,医疗｜保健｜美容 / 未融资 / 500-2000人
265,结构设计工程师,10k-18k,新能源汽车制造,泰坦新动力,[珠海·香洲区],“五险一金”,不限 / 上市公司 / 500-2000人
266,影像硬件工程师,30k-60k,智能硬件 Android C++,OPPO,[深圳·南油],“薪酬福利，发展前景”,智能硬件 / 不需要融资 / 2000人以上
267,硬件高级工程师,20k-30k,智能硬件,华宝新能,[深圳·龙华新…],“个人发展好、公司氛围好”,电商平台 / 未融资 / 500-2000人
268,高级硬件工程师,30k-40k,物联网 智能硬件 C++,自如网,[北京·酒仙桥],“平台”,居住服务 / C轮 / 2000人以上
269,硬件工程师0882,10k-15k,网络通信 智能硬件 信号发生器 万用表 示波器 单板 原理图,震有科技,[深圳·南山区],“领导好 发展空间大 六险一金”,"其他,硬件 / 上市公司 / 500-2000人"
270,硬件工程师,15k-25k,智能硬件 网络通信 信号发生器 频谱仪 MTK手机,中国移动终端公司,[深圳·南山区],“六险一金”,智能硬件 / 上市公司 / 2000人以上
271,嵌入式硬件工程师 (MJ000148),10k-12k,人工智能服务 智能硬件 DSP ARM,快仓智能仓储,[上海·虹梅路],“高新技术企业，行业前景好， 个人空间大”,智能硬件 / C轮 / 150-500人
272,硬件测试工程师,8k-15k,智能硬件 网络通信 示波器 信号发生器 信号分析仪 频谱仪 万用表,鼎智通讯,[深圳·上沙],“工作环境好，福利待遇优”,制造业 / 未融资 / 150-500人
273,嵌入式硬件工程师,20k-35k,物联网 ARM Ada Protel,艾艺信息,[上海·浦东新…],“嵌入式硬件工程师”,"软件开发,数据服务 / 不需要融资 / 150-500人"
274,硬件研发工程师,18k-35k,智能硬件 人工智能服务 CPU 元器件选型 伺服 驱动器 变频器,行动元,[深圳·南山区],“人工智能行业，团队大牛多，氛围好，机会多”,智能硬件 / 天使轮 / 50-150人
275,硬件工程师助理,7k-9k,智能硬件 示波器 万用表 频谱仪 投影仪,深圳领创光显科技有限公司,[深圳·南山区],“双休，一档社保，”,"移动互联网,通讯电子 / 未融资 / 15-50人"
276,硬件工程师,18k-25k,教育｜培训 软件服务｜咨询 JAVA C++ Python,达内集团,[北京·海淀区],“教育类硬件产品”,教育｜培训 / 上市公司 / 2000人以上
277,高级汽车电子硬件工程师 (MJ000009),20k-30k,人工智能服务 新能源汽车制造 C++ Linux Altium,仙途智能,[上海·华漕],“大牛云集”,人工智能服务 / B轮 / 150-500人
278,结构设计工程师,10k-18k,房地产｜建筑｜物业,中成空间智能,[深圳·南山区],“发展空间”,房地产｜建筑｜物业 / A轮 / 150-500人
279,高级硬件工程师,20k-40k,医疗｜保健｜美容 orCAD Protel 电路设计,御美高标,[深圳·桂庙路…],“注重员工幸福感和发展，销售额每年翻一番”,"工具类产品,贸易｜进出口,医疗｜保健｜美容 / 不需要融资 / 150-500人"
280,嵌入式硬件工程师,15k-30k,新能源汽车制造 C语言,路特斯,[宁波·慈溪市],“行业前景好，技术前沿”,新能源汽车制造 / 未融资 / 500-2000人
281,初级硬件工程师,12k-18k,制造业 示波器 万用表 Cadence,儒竞智控,[上海·江湾],“硬件设计 新能源汽车项目”,制造业 / 未融资 / 500-2000人
282,机械结构工程师,12k-18k,物联网 智能硬件,箱箱物流,[苏州·元和],“薪资福利好 扁平化管理 工程师文化”,"物流平台,物联网 / D轮及以上 / 500-2000人"
283,结构设计工程师,13k-17k,智能硬件 物联网,深荣城国际贸易,[深圳·南山区],“晋升空间大”,数据服务｜咨询 / 不需要融资 / 50-150人
284,结构设计工程师（流体分析）,15k-20k,新能源汽车制造,泰坦新动力,[珠海·香洲区],“五险一金”,不限 / 上市公司 / 500-2000人
285,电控硬件工程师,12k-24k,制造业 智能硬件 C语言 示波器 万用表,新宝电器,[佛山·勒流],“发展前景、团队实力、晋升空间、企业福利”,制造业 / 上市公司 / 2000人以上
286,结构测试工程师（设计评审）,40k-65k,智能硬件 功能测试 性能测试,vivo,[东莞·东莞市…],“团队实力雄厚，发展前景广阔”,智能硬件 / 不需要融资 / 2000人以上
287,高级硬件测试工程师,25k-50k,C++ 机器人 家用电器,网易,[杭州·滨江区],“六险一金”,"内容资讯,游戏,音频｜视频媒体 / 上市公司 / 2000人以上"
288,高级硬件工程师,20k-30k,人工智能服务 Cadence,天陆海导航设备,[深圳·宝安区],“技术牛人团队 花园式办公 近地铁”,"硬件,人工智能,通讯电子 / 未融资 / 50-150人"
289,结构光算法工程师,15k-30k,影视｜动漫 医疗｜保健｜美容 C++ OpenGL 双目视觉,智拓视界,[北京·五道口],“顶牛带队、博士后工作站、技术培训”,"人工智能服务,智能硬件 / 天使轮 / 50-150人"
290,机械结构工程师 (MJ000136),15k-30k,智能硬件,古茗茶饮,[杭州·北干],“大牛带领；奶茶福利；五险一金；晋升机制完善”,服务业 / B轮 / 2000人以上
291,硬件工程师,10k-15k,物联网 智能硬件 C语言 MCU Altium PCB,秦川科技,[成都·龙泉驿…],“周末双休 年终奖 项目奖 五险一金 超长年假”,硬件 / 上市公司 / 500-2000人
292,结构设计工程师,10k-18k,房地产｜建筑｜物业,中成空间智能,[深圳·南山区],“发展空间”,房地产｜建筑｜物业 / A轮 / 150-500人
293,高级硬件工程师,20k-40k,智能硬件 物联网 Linux 高通或MTK 手机芯片设计 手机基带 硬件系统架构,OPPO,[深圳·车公庙],“大平台”,智能硬件 / 不需要融资 / 2000人以上
294,主任工程师，合作伙伴质量 （底盘结构件）(J7FN2),20k-40k,新能源汽车制造,NIO蔚来,[上海·闵行区],“发展前景好”,新能源汽车制造 / 上市公司 / 2000人以上
295,汽车硬件工程师,18k-25k,人工智能服务 新能源汽车制造 信号分析仪,欧思其,[北京·朝阳区],“大佬团队 前景好”,"软件服务｜咨询,IT技术服务｜咨询,人工智能服务 / 不需要融资 / 50-150人"
296,嵌入式硬件工程师,30k-60k,智能硬件 ARM Cadence PADS,深纳普思人工智能,[北京·西北旺],“六险一金、弹性工作、周末双休、”,人工智能服务 / A轮 / 150-500人
297,高级结构工程师,18k-28k,人工智能服务 智能硬件,谷东科技,[广州·黄埔区],“晋升空间大 项目奖金 五险一金”,"数据服务｜咨询,人工智能服务,智能硬件 / 未融资 / 50-150人"
298,硬件开发工程师,18k-25k,智能硬件 音频｜视频媒体 FPGA DSP ARM orCAD Protel,智神信息技术,[深圳·坂田],“双休 五险一金 餐补 交通补 年终奖 下午茶”,智能硬件 / 未融资 / 500-2000人
299,结构工程师,6k-8k,智能硬件 人工智能服务,派宝机器人,[广州·华景新…],“双休 带薪年假 年度调薪 六险一金 节假福利”,智能硬件 / A轮 / 50-150人
