,job,money,skill,ink,area,jobDes,inkDes
106,web前端开发工程师,8k-12k,软件服务｜咨询 IT技术服务｜咨询 JAVA,雅捷,[南昌·解放东…],“公积金比例高 工作环境好”,软件服务｜咨询 / 上市公司 / 150-500人
107,web前端开发工程师,18k-25k,人工智能服务 Vue,人瑞,[合肥·蜀山区],“人工智能行业top企业”,专业服务｜咨询 / 上市公司 / 2000人以上
108,web前端开发工程师,20k-40k,数据服务｜咨询 人工智能服务,海天瑞声,[北京·五道口],“奖金”,人工智能 / 上市公司 / 150-500人
109,web前端开发工程师,18k-22k,MCN｜直播平台 社交媒体 TypeScript Angular 移动客户端开发 MVC开发,播呗,[上海·闵行区],“技术大拿，完善的培养通道”,MCN｜直播平台 / 未融资 / 150-500人
110,web前端工程师,8k-15k,软件服务｜咨询 在线医疗 HTML CSS Vue Web前端开发,深圳市创鑫互联通信技术有限公司,[深圳·大冲],“发展平台好”,"信息安全,医疗丨健康 / 未融资 / 15-50人"
111,web前端开发工程师,14k-20k,软件服务｜咨询 科技金融 Vue,屹通信息,[北京·和平里],“五险一金、餐补、13薪”,"金融,数据服务 / 上市公司 / 2000人以上"
112,web前端开发工程师,8k-12k,在线教育 教育｜培训 JavaScript Vue Angular React HTML,之了,[成都·郫县],“五险一金、年度体检、全勤奖、年底双薪”,"在线教育,内容资讯 / 不需要融资 / 500-2000人"
113,Web前端开发工程师,8k-16k,IT技术服务｜咨询 营销服务｜咨询 JavaScript Angular Javascript,洲济通,[深圳·南山区],"“前景好,福利多,氛围棒”","IT技术服务｜咨询,营销服务｜咨询 / 天使轮 / 15-50人"
114,Web前端开发工程师,8k-12k,软件服务｜咨询 IT技术服务｜咨询 HTML CSS TCP/IP Node.js,普睿德利,[广州·越秀区],“发展前景、福利待遇、五险一金、年终奖”,"IT技术服务｜咨询,软件服务｜咨询,数据服务｜咨询 / 未融资 / 50-150人"
115,web前端开发工程师,12k-24k,IT技术服务｜咨询 软件服务｜咨询 JavaScript 移动前端开发,软通动力,[深圳·龙岗区],“前沿业务”,IT技术服务｜咨询 / 不需要融资 / 2000人以上
116,web前端开发工程师,15k-20k,软件服务｜咨询 React Redux,CLPS,[上海·张江],“六险一金，14天带薪年假，1个月试用期”,软件服务｜咨询 / 上市公司 / 500-2000人
117,web前端工程师,8k-15k,科技金融 软件服务｜咨询 JavaScript Angular Node.js Vue,中富金石,[成都·高新区],“六险一金，周末双休，节假日福利，绩效奖金”,"科技金融,IT技术服务｜咨询 / 不需要融资 / 150-500人"
118,web前端开发工程师,16k-22k,软件服务｜咨询 金融业 HTML JavaScript React Vue,昊颖科技,[杭州·德胜],“团队氛围佳，福利待遇好”,"消费生活,电商 / 不需要融资 / 150-500人"
119,web前端开发工程师,18k-22k,React Vue Angular 银行/金融,京北方,[北京·朝阳区],“五险一金 餐补”,IT技术服务｜咨询 / 上市公司 / 2000人以上
120,web前端开发工程师,8k-16k,软件服务｜咨询 IT技术服务｜咨询 Html5 CSS JavaScript Vue,天天数链,[深圳·翠竹],“可居家办公 年龄不设上限”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 150-500人"
121,web前端开发工程师,15k-22k,科技金融 JavaScript HTML CSS 小程序开发,中科软,[北京·五道口],“每年两次加薪机会，上升快，人很NICE”,IT技术服务｜咨询 / 上市公司 / 2000人以上
122,Web前端开发工程师,12k-20k,新零售 生活服务 JavaScript HTML CSS,西西弗书店,[重庆·大坪],“五险一金、节日福利、氛围融洽”,新媒体 / 不需要融资 / 2000人以上
123,Web前端开发工程师,15k-25k,电商平台 旅游｜出行,KLOOK 客路旅行,[上海·杨浦区],“行业独角兽”,旅游｜出行 / D轮及以上 / 500-2000人
124,web前端工程师,8k-15k,新零售 电商平台 TypeScript Vue Node.js,大气候,[广州·天河区],“公司1年2次调级调薪，团队特团结且有活力”,"数据服务｜咨询,新零售,农林牧渔 / 不需要融资 / 50-150人"
125,web前端开发工程师,13k-26k,软件服务｜咨询 IT技术服务｜咨询 Vue React Angular,中软国际科技服务有限公司,[西安·高新技…],“团队氛围很好，领导nice”,IT技术服务｜咨询 / 上市公司 / 2000人以上
126,Web前端开发工程师,15k-30k,工具类产品 软件服务｜咨询 HTML CSS HTML5 Javascript Node.js,51JOB,[上海·张江],“五险一金，技术大牛，团队氛围超级棒”,工具类产品 / 上市公司 / 2000人以上
127,web前端开发工程师,16k-22k,汽车交易平台 科技金融 Vue,惠瀜,[杭州·萧山区],“团队稳定、规模大”,IT技术服务｜咨询 / B轮 / 150-500人
128,web前端开发工程师,20k-40k,新能源汽车制造 JavaScript Html5 React Vue,集度汽车,[北京·朝阳区],“扁平化，发展空间大，福利完善”,新能源汽车制造 / 未融资 / 150-500人
129,web前端开发工程师,20k-40k,软件服务｜咨询 JavaScript Html5 React Node.js,泛微,[上海·浦江],“美味三餐、免费班车接送、平台大、领导好”,软件服务｜咨询 / 上市公司 / 2000人以上
130,web前端开发工程师,8k-16k,IT技术服务｜咨询 JavaScript Html5,遍享信息,[武汉·西北湖],“福利待遇好”,IT技术服务｜咨询 / 未融资 / 150-500人
131,Web前端开发工程师,10k-20k,专业服务｜咨询,MDPI,[武汉·武昌区],“六险一金 带薪年假 综合补贴”,其他 / 不需要融资 / 500-2000人
132,web前端开发工程师,12k-24k,IT技术服务｜咨询 金融业 JavaScript React Vue,京北方,[珠海·香洲区],“双休 五险一金 年度加薪”,IT技术服务｜咨询 / 上市公司 / 2000人以上
133,web前端开发工程师,13k-22k,金融业 IT技术服务｜咨询 Vue React,京北方,[北京·万寿寺],“五险一金 双休 餐补”,IT技术服务｜咨询 / 上市公司 / 2000人以上
134,web前端开发工程师,10k-15k,软件服务｜咨询 Vue,安鸿科技,[杭州·文三路],“团队友好”,"移动互联网,数据服务 / 上市公司 / 50-150人"
135,web前端开发工程师,14k-21k,软件服务｜咨询 科技金融 React,CLPS,[上海·张江],“14天带薪年假，六险一金，周末双休不加班打卡”,软件服务｜咨询 / 上市公司 / 500-2000人
136,web前端开发工程师,10k-15k,IT技术服务｜咨询 软件服务｜咨询 JavaScript Html5 小程序开发 Vue,上海意鹰信息技术有限公司,[上海·虹梅路],“福利、奖金、股权激励、双休、团建、体检、旅游”,IT技术服务｜咨询 / B轮 / 150-500人
137,web前端开发工程师,10k-17k,科技金融 移动服务端开发 Html5 JavaScript CSS,CLPS,[大连·高新园…],“14天带薪假期”,软件服务｜咨询 / 上市公司 / 500-2000人
138,web前端开发工程师,17k-30k,IT技术服务｜咨询 JavaScript Vue,和联共识,[北京·左家庄],“节假日福利”,"IT技术服务｜咨询,区块链 / 不需要融资 / 50-150人"
139,web前端开发工程师,15k-22k,新媒体 物流｜运输 CSS HTML Html5 React Vue,华洋峻峰,[北京·安定门],“带薪年假15天，年终奖”,IT技术服务｜咨询 / 天使轮 / 15-50人
140,web前端开发工程师,6k-12k,物联网 JavaScript React Vue 移动前端开发,云统科技,[嘉兴·南湖区],“五险一金、年终奖金、员工旅游、定期体检”,"移动互联网,数据服务 / 未融资 / 15-50人"
141,WEB前端开发工程师,15k-30k,软件服务｜咨询 JavaScript HTML Vue Angular,中软国际科技服务有限公司,[南京·江宁区],“五险一金、带薪休假、快速晋升”,IT技术服务｜咨询 / 上市公司 / 2000人以上
142,web前端开发工程师,12k-20k,软件服务｜咨询 Vue,51JOB,[上海·张江],“公司平台大，晋升机制透明，员工福利完善”,工具类产品 / 上市公司 / 2000人以上
143,web前端开发工程师,12k-18k,社交平台 Vue JavaScript Html5 HTML 移动前端开发,任性智能科技,[杭州·滨江区],“双休”,休闲｜娱乐 / A轮 / 50-150人
144,web前端开发工程师,14k-20k,软件服务｜咨询 科技金融 Vue,屹通信息,[北京·和平里],“五险一金、餐补、13薪”,"金融,数据服务 / 上市公司 / 2000人以上"
145,web前端开发工程师,8k-16k,软件服务｜咨询 IT技术服务｜咨询 Html5 CSS JavaScript Vue,天天数链,[深圳·翠竹],“可居家办公 年龄不设上限”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 150-500人"
146,web前端开发工程师,10k-18k,JavaScript Html5,遍享信息,[北京·朝外],"“福利待遇好,年终奖金”",IT技术服务｜咨询 / 未融资 / 150-500人
147,Web前端开发工程师,8k-16k,IT技术服务｜咨询 营销服务｜咨询 JavaScript Angular Javascript,洲济通,[深圳·南山区],"“前景好,福利多,氛围棒”","IT技术服务｜咨询,营销服务｜咨询 / 天使轮 / 15-50人"
148,Web前端开发工程师,8k-12k,软件服务｜咨询 IT技术服务｜咨询 HTML CSS TCP/IP Node.js,普睿德利,[广州·越秀区],“发展前景、福利待遇、五险一金、年终奖”,"IT技术服务｜咨询,软件服务｜咨询,数据服务｜咨询 / 未融资 / 50-150人"
149,web前端开发工程师,20k-30k,物联网 能源｜矿产｜环保 Vue,殷图网联,[北京·西三旗],“六险一金，周末双休，生日福利，带薪年假”,物联网 / 上市公司 / 50-150人
150,web前端开发工程师,16k-22k,汽车交易平台 科技金融 Vue,惠瀜,[杭州·萧山区],“团队稳定、规模大”,IT技术服务｜咨询 / B轮 / 150-500人
151,WEB前端开发工程师 (MJ000186),15k-30k,工具类产品 软件服务｜咨询 JavaScript Html5 CSS MySQL,万兴科技集团,[深圳·南山区],“上市公司 团队氛围好 成长空间大”,"工具类产品,软件服务｜咨询 / 上市公司 / 500-2000人"
152,web前端开发工程师,8k-16k,IT技术服务｜咨询 JavaScript Html5,遍享信息,[武汉·西北湖],“福利待遇好”,IT技术服务｜咨询 / 未融资 / 150-500人
153,Web前端开发工程师,10k-20k,专业服务｜咨询,MDPI,[武汉·武昌区],“六险一金 带薪年假 综合补贴”,其他 / 不需要融资 / 500-2000人
154,web前端开发工程师,10k-15k,软件服务｜咨询 Vue,安鸿科技,[杭州·文三路],“团队友好”,"移动互联网,数据服务 / 上市公司 / 50-150人"
155,web前端开发工程师,15k-25k,软件服务｜咨询 物联网 JavaScript Html5,易流,[深圳·南山区],“平台大、氛围良好、机会多，奖金多多”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 500-2000人"
