,job,money,skill,ink,area,jobDes,inkDes
168,java开发工程师,13k-20k,IT技术服务｜咨询 科技金融,金证睿服,[深圳·福田区],“周末双休”,软件服务｜咨询 / 上市公司 / 2000人以上
169,后端开发工程师,14k-18k,服务器端 客户端,海尔集团,[青岛·崂山区],“五险一金”,物联网 / 上市公司 / 2000人以上
170,后端开发工程师,15k-22k,医疗｜保健｜美容 区块链 JAVA C++ Python C语言,牛津区块链研究院,[海口·美兰区],“重点园区，亿级项目，区块链创新应用”,区块链 / 不需要融资 / 150-500人
171,java开发工程师,14k-28k,科技金融 ORACLE 国际业务,兴业数金,[成都·武侯区],“银行科技、国际化”,科技金融 / 不需要融资 / 500-2000人
172,Java开发工程师,15k-30k,科技金融 Spring MySQL Web后端开发 Tomcat 国际结算清算,兴业数金,[上海·唐镇],“金融科技引领时代潮流”,科技金融 / 不需要融资 / 500-2000人
173,java开发工程师,15k-20k,电商平台,同和科技,[深圳·科技园],“双休+年终”,"移动互联网,金融 / 不需要融资 / 500-2000人"
174,JAVA开发工程师,12k-17k,软件服务｜咨询,Aspentech,[上海·浦东新…],“试用期全额 补充医疗保险 不打卡 带薪年假”,软件服务｜咨询 / 上市公司 / 500-2000人
175,java开发工程师,13k-20k,生活服务 物联网,蜂助手,[广州·车陂],“薪资优厚，平台稳定，团队完整，氛围轻松”,"物联网,网络通信 / D轮及以上 / 150-500人"
176,java开发工程师,18k-30k,IT技术服务｜咨询 JavaScript Spring MyBatis ORACLE,中电金信,[杭州·西溪],“平台大；福利好”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
177,java开发工程师,15k-20k,物联网 农林牧渔 MySQL IDEA,大田农社,[北京·海淀区],“房交通补、父母子女金、五险一金、周末双休”,移动互联网 / 未融资 / 150-500人
178,JAVA开发工程师,15k-21k,金融业 科技金融 Spring,TCL金融控股集团,[广州·黄埔区],“通讯补贴、餐补、加班补贴、季度奖金、项目奖金”,金融业 / 未融资 / 150-500人
179,高级JAVA后端开发工程师,18k-36k,科技金融 音频｜视频媒体 Spring 移动服务端开发,进门财经,[深圳·深圳湾],"“环境优雅,扁平化管理,晋升通道完善,股权激励”",科技金融 / B轮 / 50-150人
180,java开发工程师,7k-14k,Spring SQL Server 电力,清大科越,[西安·环城南…],“国高新 项目奖金 各项补助”,其他 / 不需要融资 / 150-500人
181,后台开发工程师,6k-12k,科技金融 JAVA C++ C语言 Python GO,,[郑州·管城回…],“大平台 五险一金”,其他 / 不需要融资 / 2000人以上
182,java开发工程师,14k-22k,IT技术服务｜咨询 软件服务｜咨询,中电金信,[上海·北蔡],“银行项目 稳定”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
183,java开发工程师,13k-22k,金融业 Spring MyBatis MySQL 分布式 中间件,中电金信,[北京·广内大…],“银行金融行业”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
184,java开发工程师,10k-20k,软件服务｜咨询 IT技术服务｜咨询 Spring MyBatis MySQL,天天数链,[北京·东城区],“可居家办公 年龄不设上限”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 150-500人"
185,java开发工程师,10k-15k,金融业 Spring,博悦科创,[深圳·福田区],“七险一金/定期团建/年度体检”,IT技术服务｜咨询 / 不需要融资 / 500-2000人
186,Java开发工程师,10k-18k,软件服务｜咨询 JavaScript Spring MyBatis IT技术服务｜咨,广州南天,[广州·珠江新…],"“五险一金,周末双休,节日礼品,年度体检”",IT技术服务｜咨询 / 上市公司 / 500-2000人
187,java软件开发工程师,12k-24k,科技金融,招银网络科技,[杭州·滨江区],“发展前景高、团队技术氛围浓厚”,科技金融 / 不需要融资 / 2000人以上
188,java开发工程师,25k-50k,消费生活 新零售 Flutter Spring 移动客户端开发 Web后端开发,华润万象生活,[深圳·大冲],“央企，福利好，前景广阔”,"科技金融,专业服务｜咨询,房地产｜建筑｜物业 / 上市公司 / 2000人以上"
189,java后台开发工程师 北京（实时计算）,12k-18k,Hadoop,华飞数据,[北京·海淀区],“年终奖六险一金饭贴车贴绩效奖定期体检聚餐”,IT技术服务｜咨询 / 未融资 / 150-500人
190,Java开发工程师,15k-25k,电商平台 物流平台 JavaScript Spring MySQL,塞勒斯,[深圳·西乡],“试用期薪资不打折 五险一金 季度奖金”,新零售 / A轮 / 150-500人
191,java开发工程师,15k-20k,银行,赞同科技,[深圳·新洲],“年终奖”,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 2000人以上"
192,java后端开发工程师,15k-20k,科技金融 Spring MyBatis ORACLE 中间件 分布式,钧誉资产,[广州·珠江新…],“大神指导 周末双休 丰厚年终奖”,金融业 / 未融资 / 50-150人
193,Java开发工程师,20k-35k,科技金融,盈米基金,[广州·海珠区],“Java开发”,科技金融 / B轮 / 150-500人
194,java开发工程师,8k-15k,Linux 后端,ZingFront智线,[廊坊·广阳区],“六险一金 团队优秀 超长年假 团建活动”,"IT技术服务｜咨询,数据服务｜咨询 / A轮 / 50-150人"
195,后端开发工程师-java,15k-20k,物联网 能源｜矿产｜环保,东方低碳,[上海·新华路],“公司平台”,其他 / C轮 / 50-150人
196,java后端开发工程师,18k-28k,人工智能服务 Spring SQL Server ORACLE,沃点网络,[上海·金桥],“工作稳定、发展前景好、五险一金、双休、年假”,"IT技术服务｜咨询,网络通信 / B轮 / 150-500人"
197,JAVA开发工程师,15k-25k,软件服务｜咨询 JavaScript Hibernate MyBatis springboot Docker,成都淞幸科技,[北京·海淀区],“项目激励 晋升空间”,软件服务｜咨询 / 未融资 / 150-500人
198,java开发工程师,20k-40k,电商平台 物流平台,领星,[深圳·西丽],“高速发展、风口赛道、福利丰厚、扁平管理”,"软件服务｜咨询,数据服务｜咨询 / C轮 / 500-2000人"
199,java开发工程师,12k-18k,人工智能服务 软件服务｜咨询,上海浩宜信息科技有限公司,[广州·天河区],“绩效奖、年终奖、团体意外险、成长津贴、体检”,"人工智能服务,数据服务｜咨询 / 不需要融资 / 150-500人"
200,java开发工程师,15k-25k,IT技术服务｜咨询 JavaScript CSS XML Eclipse,中电金信,[北京·西北旺],“六险一金”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
201,初级java软件开发工程师,10k-15k,Spring MyBatis Linux 电商管理平台 快递管理系统 MySQL 中间件,BDCS,[上海·浦江],“税后薪资 弹性工作 年终分红”,"电商,消费生活 / 未融资 / 少于15人"
202,java开发工程师,13k-20k,IT技术服务｜咨询 科技金融,金证睿服,[深圳·福田区],“周末双休”,软件服务｜咨询 / 上市公司 / 2000人以上
203,后端开发工程师,15k-25k,数据服务｜咨询 软件服务｜咨询 JAVA Python Node.js Java,奇志信息科技,[深圳·大冲],“前沿技术、弹性工作、五险一金、牛人共同工作”,"物联网,数据服务｜咨询 / A轮 / 50-150人"
204,Java开发工程师,8k-12k,银行 金融,安硕信息（amarsoft）,[贵阳·盐务街],“上市企业 银行项目”,"软件服务｜咨询,IT技术服务｜咨询 / 上市公司 / 2000人以上"
205,java开发工程师,14k-28k,科技金融 ORACLE 国际业务,兴业数金,[成都·武侯区],“银行科技、国际化”,科技金融 / 不需要融资 / 500-2000人
206,java开发工程师,15k-20k,电商平台,同和科技,[深圳·科技园],“双休+年终”,"移动互联网,金融 / 不需要融资 / 500-2000人"
207,java开发工程师,20k-25k,电商平台 MyBatis MySQL PostgreSQL(PSQL),中电博亚,[北京·海淀区],“全薪年假 周末双休 团建出游 大牛团队”,游戏 / A轮 / 50-150人
208,java开发工程师,20k-30k,IT技术服务｜咨询 网络通信 Spring MyBatis MySQL,skyroam,[深圳·南山区],“发展前景”,IT技术服务｜咨询 / C轮 / 150-500人
209,java开发工程师,8k-15k,科技金融 Linux,Topdeep,[南京·雨花台…],“五险一金、节日福利”,科技金融 / 未融资 / 15-50人
210,软件开发工程师,20k-28k,物联网 C++ VC++ Windows Linux 图像｜视频处理,领异科技,[深圳·龙华新…],“自主研发 周末双休 五险一金 年度体检”,"智能硬件,工具类产品,物联网 / 未融资 / 15-50人"
211,java开发工程师,14k-22k,IT技术服务｜咨询 软件服务｜咨询,中电金信,[上海·北蔡],“银行项目 稳定”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
212,高级JAVA后端开发工程师,18k-36k,科技金融 音频｜视频媒体 Spring 移动服务端开发,进门财经,[深圳·深圳湾],"“环境优雅,扁平化管理,晋升通道完善,股权激励”",科技金融 / B轮 / 50-150人
213,java开发工程师,10k-20k,软件服务｜咨询 IT技术服务｜咨询 Spring MyBatis MySQL,天天数链,[北京·东城区],“可居家办公 年龄不设上限”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 150-500人"
214,java开发工程师,9k-12k,金融业,安硕信息（amarsoft）,[南昌·百花洲],“住宿，餐补”,"软件服务｜咨询,IT技术服务｜咨询 / 上市公司 / 2000人以上"
215,java开发工程师,9k-18k,电商平台 Spring MySQL,云仓优选,[深圳·南油],“五险一金，节假日福利，团建旅游，晋升空间大”,电商 / 未融资 / 50-150人
216,Java开发工程师,20k-35k,科技金融,盈米基金,[广州·海珠区],“Java开发”,科技金融 / B轮 / 150-500人
217,python后端开发工程师,8k-10k,专业服务｜咨询,发业信息,[广州·珠江新…],“发展前景好”,专业服务｜咨询 / 未融资 / 50-150人
218,java开发工程师,20k-30k,IT技术服务｜咨询 软件服务｜咨询 Spring SQL Server MySQL 移动服务端开发,深圳穗彩,[深圳·南山区],“大牛团队 福利好 氛围好”,IT技术服务｜咨询 / 上市公司 / 150-500人
219,后端开发工程师,10k-15k,软件服务｜咨询 JAVA C++ Python,腾讯无线大连研发中心,[大连·甘井子…],“定期团建”,软件服务｜咨询 / 未融资 / 150-500人
220,java开发工程师,20k-40k,软件服务｜咨询 IT技术服务｜咨询 MySQL ORACLE Elastic Search,泛微,[上海·浦江],“上市公司、朝九晚六、腾讯投资、行业top”,软件服务｜咨询 / 上市公司 / 2000人以上
221,java后端开发工程师,16k-19k,居住服务 电商平台 SQL Spring ORACLE Linux,居然之家集团,[北京·东直门],“不加班，双休，五险一金，14薪，独栋大厦，领导好”,"新零售,居住服务 / 上市公司 / 2000人以上"
222,java开发工程师,10k-13k,软件服务｜咨询,智能科技,[广州·五山],“周末双休 法定节假日 带薪年休假”,"人工智能服务,软件服务｜咨询 / 未融资 / 150-500人"
223,java开发工程师,10k-20k,数据服务｜咨询 软件服务｜咨询 MyBatis Tomcat,弘连网络,[上海·七宝],“弹性工作、内部培训、技术挑战、年底多薪”,数据服务｜咨询 / A轮 / 150-500人
224,Java开发工程师,9k-15k,营销服务｜咨询 金融业 JavaScript MySQL,广州趣米网络,[广州·元岗],"“周末双休,五险一金,年终奖金,年度调薪”",营销服务｜咨询 / A轮 / 150-500人
225,Java开发工程师,7k-12k,JavaScript MyBatis,中科软,[大连·星海湾],“互联网金融”,IT技术服务｜咨询 / 上市公司 / 2000人以上
226,JAVA开发工程师,7k-14k,专业服务｜咨询 软件服务｜咨询 MyBatis Windows,广检技术,[广州·石楼],“福利待遇优厚 发展前景好 国企集团下属公司”,"消费生活,专业服务｜咨询,制造业 / 不需要融资 / 50-150人"
227,JAVA开发工程师,15k-25k,软件服务｜咨询 JavaScript Hibernate MyBatis springboot Docker,成都淞幸科技,[北京·海淀区],“项目激励 晋升空间”,软件服务｜咨询 / 未融资 / 150-500人
228,java（中/高级后端开发工程师）,20k-35k,科技金融,AKULAKU,[深圳·科技园],“轻松活跃”,科技金融 / D轮及以上 / 2000人以上
229,java开发工程师,16k-32k,网络通信 C语言 Python React Spring,,[北京·海淀区],“坚持稳健经营、持续创新、开放合作”,企业服务 / 未融资 / 2000人以上
230,java开发工程师,12k-18k,人工智能服务 软件服务｜咨询,上海浩宜信息科技有限公司,[广州·天河区],“绩效奖、年终奖、团体意外险、成长津贴、体检”,"人工智能服务,数据服务｜咨询 / 不需要融资 / 150-500人"
231,Java开发工程师,13k-22k,科技金融,汇合,[杭州·滨江区],“季度绩效补贴、加班费”,科技金融 / 不需要融资 / 2000人以上
232,java开发工程师,10k-20k,人工智能服务 数据服务｜咨询 MyBatis Hadoop ORACLE 后端,赛思信安,[北京·朝阳区],“领导nice，团队大牛多，弹性工作”,数据服务｜咨询 / 不需要融资 / 150-500人
233,java开发工程师,8k-15k,电商平台 Linux,玲珑轮胎,[济南·市中区],“五险一金；高温补贴；餐补；双休”,硬件 / 上市公司 / 500-2000人
234,java开发工程师,15k-25k,IT技术服务｜咨询 软件服务｜咨询 MyBatis MySQL ORACLE,中电金信,[北京·海淀区],“银行项目”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
235,后台开发工程师,6k-12k,科技金融 JAVA C++ C语言 Python GO,,[郑州·管城回…],“大平台 五险一金”,其他 / 不需要融资 / 2000人以上
236,java开发工程师,15k-25k,IT技术服务｜咨询 JavaScript CSS XML Eclipse,中电金信,[北京·西北旺],“六险一金”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
237,JAVA开发工程师,12k-17k,软件服务｜咨询,Aspentech,[上海·浦东新…],“试用期全额 补充医疗保险 不打卡 带薪年假”,软件服务｜咨询 / 上市公司 / 500-2000人
238,资深后端开发工程师,25k-45k,JAVA Spring PostgreSQL(PSQL) Linux SaaS,云境智仿,[北京·海淀区],“早期成员，施展空间大；工业软件，发展前景好”,"软件服务｜咨询,IT技术服务｜咨询 / 天使轮 / 少于15人"
239,Java开发工程师,10k-18k,软件服务｜咨询 JavaScript Spring MyBatis IT技术服务｜咨,广州南天,[广州·珠江新…],"“五险一金,周末双休,节日礼品,年度体检”",IT技术服务｜咨询 / 上市公司 / 500-2000人
240,后端开发工程师-java,15k-30k,电商平台,美的集团IT,[佛山·顺德区],“五险一金 免费班车 绩效奖金 节日福利 餐饮.”,制造业 / 上市公司 / 2000人以上
241,java开发工程师,13k-26k,IT技术服务｜咨询,裕泽商务服务,[深圳·大冲],“五险一金 节日福利公司团建绩效年终奖不加班”,"营销服务｜咨询,专业服务｜咨询 / 未融资 / 15-50人"
242,Java开发工程师,15k-25k,电商平台 物流平台 JavaScript Spring MySQL,塞勒斯,[深圳·西乡],“试用期薪资不打折 五险一金 季度奖金”,新零售 / A轮 / 150-500人
243,java开发工程师,10k-15k,软件服务｜咨询 数据服务｜咨询 Spring,中科保泰,[深圳·泥岗],“五险一金，双休”,人工智能服务 / 未融资 / 50-150人
244,java开发工程师,15k-20k,软件服务｜咨询 IT技术服务｜咨询,活跃网络,[成都],“国际化团队 不打卡 年假多 福利好”,IT技术服务｜咨询 / 上市公司 / 500-2000人
245,java后端开发工程师,15k-20k,科技金融 Spring MyBatis ORACLE 中间件 分布式,钧誉资产,[广州·珠江新…],“大神指导 周末双休 丰厚年终奖”,金融业 / 未融资 / 50-150人
246,java开发工程师,11k-22k,软件服务｜咨询 科技金融 Spring SQL Server Linux,金证股份,[深圳·科技园],“六险一金，周末双休，弹性打卡”,"软件服务｜咨询,IT技术服务｜咨询 / 上市公司 / 2000人以上"
247,java开发工程师,11k-16k,MyBatis Python MySQL,赛思信安,[北京·朝阳区],“晋升空间大 五险一金 年底奖金 员工体检”,数据服务｜咨询 / 不需要融资 / 150-500人
248,Java开发工程师,18k-28k,电商平台 Spring MyBatis,CLPS,[上海·张江],"“全球外资企业平台,牛人大咖云集”",软件服务｜咨询 / 上市公司 / 500-2000人
249,C++后端开发工程师 (MJ000461),30k-40k,人工智能服务,小冰,[北京·海淀区],“发展前景大”,人工智能服务 / A轮 / 150-500人
250,后端开发工程师-java,15k-20k,物联网 能源｜矿产｜环保,东方低碳,[上海·新华路],“公司平台”,其他 / C轮 / 50-150人
251,java开发工程师,10k-15k,软件服务｜咨询 Spring Tomcat SQL Server Linux,省信软件,[广州·黄埔区],“周末双休 稳定 领导nice”,软件服务｜咨询 / 不需要融资 / 50-150人
252,java后端开发工程师,18k-28k,人工智能服务 Spring SQL Server ORACLE,沃点网络,[上海·金桥],“工作稳定、发展前景好、五险一金、双休、年假”,"IT技术服务｜咨询,网络通信 / B轮 / 150-500人"
253,互联网业务-牛牛圈社区后端开发工程师（PHP/GO）,18k-36k,科技金融,富途,[深圳·南山区],“核心项目，技术大牛坐阵，学投资，大公司福利好”,科技金融 / 上市公司 / 500-2000人
254,后端开发工程师,10k-15k,软件服务｜咨询 JAVA C++ Python,腾讯无线大连研发中心,[大连·甘井子…],“定期团建”,软件服务｜咨询 / 未融资 / 150-500人
255,java开发工程师,10k-15k,金融业 Spring,博悦科创,[深圳·福田区],“七险一金/定期团建/年度体检”,IT技术服务｜咨询 / 不需要融资 / 500-2000人
256,java开发工程师,4k-8k,软件服务｜咨询 IT技术服务｜咨询 SQL Server MyBatis,华源格林,[郑州·淮河路],“公司氛围好”,"数据服务,软件开发 / 不需要融资 / 50-150人"
257,java开发工程师,10k-15k,物联网 Spring MySQL Linux Kafka TOMCAT,万物理想,[成都·高新区],“团队氛围好 发展空间大”,人工智能服务 / 不需要融资 / 50-150人
258,java开发工程师,8k-13k,IT技术服务｜咨询 Spring MyBatis MySQL,合力金智,[郑州·高新区],“地方政府合作项目，业务稳定”,IT技术服务｜咨询 / 未融资 / 50-150人
259,java开发工程师,20k-40k,电商平台 物流平台,领星,[深圳·西丽],“高速发展、风口赛道、福利丰厚、扁平管理”,"软件服务｜咨询,数据服务｜咨询 / C轮 / 500-2000人"
260,java开发工程师,8k-15k,电商平台 物流｜运输 TypeScript Spring MySQL Linux,深圳市维曼云计算有限公司,[深圳·大冲],“周末双休 弹性工作时间 13薪年终奖”,"软件服务｜咨询,IT技术服务｜咨询 / 未融资 / 50-150人"
261,后端开发工程师,25k-50k,电商平台 内容社区 JAVA,小红书,[上海·新天地],“主站核心团队”,"电商平台,内容社区 / D轮及以上 / 500-2000人"
262,高级后端开发工程师,15k-30k,人工智能服务 Python GO MySQL,赛舵智能,[南京·宁南],“发展空间大”,"人工智能服务,软件服务｜咨询 / B轮 / 150-500人"
263,java开发工程师,12k-18k,软件服务｜咨询,蛋壳创意科技,[深圳·龙岗区],“周末双休，五险一金，地铁周边，年轻团队。”,软件服务｜咨询 / 未融资 / 50-150人
264,web后端开发工程师,12k-24k,软件服务｜咨询 Python Django Linux,五色云,[杭州·西溪],“早九晚六，周末双休”,"企业服务,电商 / 不需要融资 / 15-50人"
265,初级java软件开发工程师,10k-15k,Spring MyBatis Linux 电商管理平台 快递管理系统 MySQL 中间件,BDCS,[上海·浦江],“税后薪资 弹性工作 年终分红”,"电商,消费生活 / 未融资 / 少于15人"
266,java开发工程师,10k-17k,科技金融 Python HTML Html5 SQL,京北方,[西安·高新技…],“五险一金、工作稳定”,IT技术服务｜咨询 / 上市公司 / 2000人以上
267,java开发工程师,8k-15k,科技金融 Linux,Topdeep,[南京·雨花台…],“五险一金、节日福利”,科技金融 / 未融资 / 15-50人
268,java开发工程师,25k-50k,消费生活 新零售 Flutter Spring 移动客户端开发 Web后端开发,华润万象生活,[深圳·大冲],“央企，福利好，前景广阔”,"科技金融,专业服务｜咨询,房地产｜建筑｜物业 / 上市公司 / 2000人以上"
269,java开发工程师,10k-20k,数据服务｜咨询 软件服务｜咨询 MyBatis Tomcat,弘连网络,[上海·七宝],“弹性工作、内部培训、技术挑战、年底多薪”,数据服务｜咨询 / A轮 / 150-500人
270,Java开发工程师,15k-30k,电商平台 Spring MyBatis SQL Server,招赢电子商务,[上海·陆家嘴],“带薪年假 节日补贴 高低温补贴 年度体检”,电商平台 / 不需要融资 / 150-500人
271,后端开发,10k-20k,IT技术服务｜咨询 JAVA PHP Python .NET Node.js,PwC,[上海·张江],“六险一金，企业年金，居家办公，外企氛围”,科技金融 / 未融资 / 500-2000人
272,Java后端开发工程师,30k-60k,扁平管理 弹性工作 就近租房补贴 六险一金,字节跳动,[上海·闵行区],"“下午茶,健身瑜伽,六险一金,五险一金”","内容资讯,短视频 / D轮及以上 / 2000人以上"
273,java后端开发工程师,10k-20k,区块链 科技金融,云计算科技,[深圳·科技园],“餐费补贴”,"人工智能服务,区块链 / A轮 / 15-50人"
274,java开发工程师,10k-20k,Spring Struts Hibernate MyBatis 银行保险,京北方,[成都·双楠],“五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
275,软件工程师 - 后端开发 (MJ000019),20k-40k,人工智能服务 JAVA,墨奇科技,[北京·西苑],“自由灵活、大牛带队、带薪年休假、各类福利”,人工智能服务 / B轮 / 150-500人
276,高级JAVA后端开发工程师,18k-36k,科技金融 音频｜视频媒体 Spring 移动服务端开发,进门财经,[深圳·深圳湾],"“环境优雅,扁平化管理,晋升通道完善,股权激励”",科技金融 / B轮 / 50-150人
277,高级后端开发（go+php）,25k-40k,数据服务｜咨询 营销服务｜咨询,东信时代,[深圳·南山区],“核心项目 平台大 稳定”,"数据服务｜咨询,营销服务｜咨询 / C轮 / 500-2000人"
278,Java开发工程师,13k-22k,科技金融,汇合,[杭州·滨江区],“季度绩效补贴、加班费”,科技金融 / 不需要融资 / 2000人以上
279,java开发工程师,10k-20k,软件服务｜咨询 IT技术服务｜咨询 Spring MyBatis MySQL,天天数链,[深圳·翠竹],“可居家办公”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 150-500人"
280,资深/高级后端开发工程师,35k-45k,C++ GO,Mobvista,[北京·朝阳区],“五险一金，带薪年假，定期体检，绩效奖金”,"营销服务｜咨询,数据服务｜咨询 / 上市公司 / 500-2000人"
281,高级后端开发工程师,25k-30k,GO Python C语言,Mobvista,[北京·朝阳区],“业务前景大，薪酬福利待遇好，成长上升空间大”,"营销服务｜咨询,数据服务｜咨询 / 上市公司 / 500-2000人"
282,java开发工程师,9k-18k,电商平台 Spring MySQL,云仓优选,[深圳·南油],“五险一金，节假日福利，团建旅游，晋升空间大”,电商 / 未融资 / 50-150人
283,java高级后台开发工程师,38k-60k,物流｜运输 物联网 Spring MyBatis,酉鱼,[上海·重固],“待遇优”,"人工智能服务,智能硬件,信息安全 / 未融资 / 50-150人"
284,后端开发⼯程师,20k-35k,内容社区 影视｜动漫 JAVA Node.js 移动服务端开发 Linux Web后端开发,啊哈娱乐,[北京·望京],“成长型团队 资深大牛 领导nice”,文娱丨内容 / 天使轮 / 50-150人
285,java开发工程师,15k-20k,电商平台,同和科技,[深圳·科技园],“双休+年终”,"移动互联网,金融 / 不需要融资 / 500-2000人"
286,java开发工程师,20k-25k,电商平台 MyBatis MySQL PostgreSQL(PSQL),中电博亚,[北京·海淀区],“全薪年假 周末双休 团建出游 大牛团队”,游戏 / A轮 / 50-150人
287,java开发工程师,10k-16k,软件服务｜咨询,上汽云计算中心,[郑州·管城回…],“工作稳定，前景好，隶属于上汽云计算中心”,"人工智能服务,软件服务｜咨询 / 不需要融资 / 150-500人"
288,java后台开发工程师,15k-20k,信息安全 软件服务｜咨询 Python SQL Linux,华飞数据,[南京·奥体],“六险一金部门聚餐定期体检过节费年终奖双休”,IT技术服务｜咨询 / 未融资 / 150-500人
289,中/高级后端开发工程师,15k-30k,人工智能服务 在线医疗 Python Django Hadoop Flask PostgreSQL(PSQL),颐邦科技,[北京·西三旗],"“清华团队,年终奖金2-6个月,五险一金”","医疗丨健康,硬件 / 不需要融资 / 50-150人"
290,java开发工程师,14k-28k,软件服务｜咨询,,[深圳·坂田],“六险一金，发展空间大”,企业服务 / 未融资 / 2000人以上
291,java后端开发工程师,12k-18k,软件服务｜咨询 IT技术服务｜咨询 云计算｜云存储 信息安全｜反作弊 TCP/IP,缔安科技,[上海·天山路],“团队年轻化，福利好，高新企业，拟上市公司”,信息安全 / B轮 / 50-150人
292,Java后端开发工程师,15k-25k,社交媒体 新媒体 Memcache MySQL,上海旺脉信息科技集团有限公司,[上海·长征],“自有产研团队 氛围轻松”,广告营销 / 未融资 / 50-150人
293,java开发工程师,10k-14k,IT技术服务｜咨询 软件服务｜咨询 SQL MySQL,中软国际科技服务有限公司,[深圳·福田区],“早九晚六 双休 五险一金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
294,java开发工程师,15k-25k,软件服务｜咨询 电商平台,CLPS,[上海·浦东新…],“弹性工作 六险一金 无加班文化”,软件服务｜咨询 / 上市公司 / 500-2000人
295,资深/高级后端开发工程师,35k-45k,C++ GO,Mobvista,[北京·朝阳区],“五险一金，带薪年假，定期体检，绩效奖金”,"营销服务｜咨询,数据服务｜咨询 / 上市公司 / 500-2000人"
296,业务支撑java后端开发(j10150),15k-30k,IT技术服务｜咨询,联通数字科技有限公司,[南京·秦淮区],“五险一金、双休、国企”,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 2000人以上"
297,后端开发工程师-java,15k-30k,电商平台,美的集团IT,[佛山·顺德区],“五险一金 免费班车 绩效奖金 节日福利 餐饮.”,制造业 / 上市公司 / 2000人以上
298,java开发工程师,23k-33k,金融业,裕泽商务服务,[上海·洋泾],“五险一金节日福利 公司团建 周末双休”,"营销服务｜咨询,专业服务｜咨询 / 未融资 / 15-50人"
299,java开发工程师,13k-26k,IT技术服务｜咨询,裕泽商务服务,[深圳·大冲],“五险一金 节日福利公司团建绩效年终奖不加班”,"营销服务｜咨询,专业服务｜咨询 / 未融资 / 15-50人"
300,java开发工程师,12k-18k,人工智能服务 软件服务｜咨询,上海浩宜信息科技有限公司,[广州·天河区],“绩效奖、年终奖、团体意外险、成长津贴、体检”,"人工智能服务,数据服务｜咨询 / 不需要融资 / 150-500人"
301,java开发工程师,15k-30k,专业服务｜咨询,久谦科技,[北京·建国门],“福利待遇优厚，发展空间大，团队氛围好”,专业服务｜咨询 / 未融资 / 150-500人
302,后台开发工程师,6k-12k,科技金融 JAVA C++ C语言 Python GO,,[郑州·管城回…],“大平台 五险一金”,其他 / 不需要融资 / 2000人以上
303,JAVA开发工程师,12k-17k,软件服务｜咨询,Aspentech,[上海·浦东新…],“试用期全额 补充医疗保险 不打卡 带薪年假”,软件服务｜咨询 / 上市公司 / 500-2000人
304,中/高级后端开发工程师,15k-30k,人工智能服务 在线医疗 Python Django Hadoop Flask PostgreSQL(PSQL),颐邦科技,[北京·西三旗],"“清华团队,年终奖金2-6个月,五险一金”","医疗丨健康,硬件 / 不需要融资 / 50-150人"
305,后端开发工程师,10k-15k,软件服务｜咨询 JAVA C++ Python,腾讯无线大连研发中心,[大连·甘井子…],“定期团建”,软件服务｜咨询 / 未融资 / 150-500人
306,java开发工程师,14k-28k,软件服务｜咨询,,[深圳·坂田],“六险一金，发展空间大”,企业服务 / 未融资 / 2000人以上
307,python后端开发工程师,8k-10k,专业服务｜咨询,发业信息,[广州·珠江新…],“发展前景好”,专业服务｜咨询 / 未融资 / 50-150人
308,软件开发工程师,7k-13k,IT技术服务｜咨询 科技金融 JAVA IDEA MySQL ORACLE DB2,中科软,[北京·太平桥],“团队/个人快速发展过程中”,IT技术服务｜咨询 / 上市公司 / 2000人以上
309,java开发工程师,9k-12k,SQL Spring MyBatis,中科软,[北京·北下关],“福利齐全、一年两次涨薪”,IT技术服务｜咨询 / 上市公司 / 2000人以上
310,java开发工程师,10k-20k,软件服务｜咨询 IT技术服务｜咨询 Spring MyBatis MySQL,天天数链,[重庆·江北区],“可居家办公”,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 150-500人"
311,Java开发工程师,11k-18k,IT技术服务｜咨询 Spring MyBatis 金融,京北方,[合肥·滨湖新…],“五险一金 周末双休 午餐补助”,IT技术服务｜咨询 / 上市公司 / 2000人以上
312,java开发工程师,9k-11k,IT技术服务｜咨询 金融业 Spring Linux,京北方,[天津·河东区],“五险一金 双休 餐补 季度奖金”,IT技术服务｜咨询 / 上市公司 / 2000人以上
